5.000000000000000000e+00,9.999998639999999606e-01,2.000000000000000000e+00
4.990000000000000213e+00,9.999998570000000475e-01,2.000000000000000000e+00
4.980000000000000426e+00,9.999998490000000517e-01,2.000000000000000000e+00
4.969999999999999751e+00,9.999998399999999732e-01,2.000000000000000000e+00
4.959999999999999964e+00,9.999998310000000057e-01,2.000000000000000000e+00
4.950000000000000178e+00,9.999998220000000382e-01,2.000000000000000000e+00
4.940000000000000391e+00,9.999998119999999879e-01,2.000000000000000000e+00
4.929999999999999716e+00,9.999998020000000487e-01,2.000000000000000000e+00
4.919999999999999929e+00,9.999997910000000267e-01,2.000000000000000000e+00
4.910000000000000142e+00,9.999997790000000331e-01,2.000000000000000000e+00
4.900000000000000355e+00,9.999997670000000394e-01,2.000000000000000000e+00
4.889999999999999680e+00,9.999997539999999630e-01,2.000000000000000000e+00
4.879999999999999893e+00,9.999997409999999975e-01,2.000000000000000000e+00
4.870000000000000107e+00,9.999997269999999494e-01,2.000000000000000000e+00
4.860000000000000320e+00,9.999997120000000406e-01,2.000000000000000000e+00
4.849999999999999645e+00,9.999996960000000490e-01,2.000000000000000000e+00
4.839999999999999858e+00,9.999996799999999464e-01,2.000000000000000000e+00
4.830000000000000071e+00,9.999996629999999831e-01,2.000000000000000000e+00
4.820000000000000284e+00,9.999996439999999653e-01,2.000000000000000000e+00
4.809999999999999609e+00,9.999996249999999476e-01,2.000000000000000000e+00
4.799999999999999822e+00,9.999996049999999581e-01,2.000000000000000000e+00
4.790000000000000036e+00,9.999995839999999969e-01,2.000000000000000000e+00
4.780000000000000249e+00,9.999995609999999813e-01,2.000000000000000000e+00
4.769999999999999574e+00,9.999995379999999656e-01,2.000000000000000000e+00
4.759999999999999787e+00,9.999995130000000065e-01,2.000000000000000000e+00
4.750000000000000000e+00,9.999994869999999647e-01,2.000000000000000000e+00
4.740000000000000213e+00,9.999994599999999512e-01,2.000000000000000000e+00
4.730000000000000426e+00,9.999994309999999942e-01,2.000000000000000000e+00
4.719999999999999751e+00,9.999994009999999545e-01,2.000000000000000000e+00
4.709999999999999964e+00,9.999993689999999713e-01,2.000000000000000000e+00
4.700000000000000178e+00,9.999993360000000164e-01,2.000000000000000000e+00
4.690000000000000391e+00,9.999993010000000071e-01,2.000000000000000000e+00
4.679999999999999716e+00,9.999992640000000543e-01,2.000000000000000000e+00
4.669999999999999929e+00,9.999992250000000471e-01,2.000000000000000000e+00
4.660000000000000142e+00,9.999991839999999854e-01,2.000000000000000000e+00
4.650000000000000355e+00,9.999991419999999520e-01,2.000000000000000000e+00
4.639999999999999680e+00,9.999990970000000035e-01,2.000000000000000000e+00
4.629999999999999893e+00,9.999990490000000287e-01,2.000000000000000000e+00
4.620000000000000107e+00,9.999989999999999712e-01,2.000000000000000000e+00
4.610000000000000320e+00,9.999989479999999986e-01,2.000000000000000000e+00
4.599999999999999645e+00,9.999988929999999998e-01,2.000000000000000000e+00
4.589999999999999858e+00,9.999988359999999465e-01,2.000000000000000000e+00
4.580000000000000071e+00,9.999987759999999781e-01,2.000000000000000000e+00
4.570000000000000284e+00,9.999987120000000118e-01,2.000000000000000000e+00
4.559999999999999609e+00,9.999986459999999910e-01,2.000000000000000000e+00
4.549999999999999822e+00,9.999985759999999724e-01,2.000000000000000000e+00
4.540000000000000036e+00,9.999985030000000386e-01,2.000000000000000000e+00
4.530000000000000249e+00,9.999984259999999958e-01,2.000000000000000000e+00
4.519999999999999574e+00,9.999983460000000379e-01,2.000000000000000000e+00
4.509999999999999787e+00,9.999982609999999994e-01,2.000000000000000000e+00
4.500000000000000000e+00,9.999981719999999630e-01,2.000000000000000000e+00
4.490000000000000213e+00,9.999980790000000397e-01,2.000000000000000000e+00
4.480000000000000426e+00,9.999979810000000358e-01,2.000000000000000000e+00
4.469999999999999751e+00,9.999978790000000339e-01,2.000000000000000000e+00
4.459999999999999964e+00,9.999977709999999798e-01,2.000000000000000000e+00
4.450000000000000178e+00,9.999976590000000387e-01,2.000000000000000000e+00
4.440000000000000391e+00,9.999975399999999626e-01,2.000000000000000000e+00
4.429999999999999716e+00,9.999974160000000278e-01,2.000000000000000000e+00
4.419999999999999929e+00,9.999972860000000408e-01,2.000000000000000000e+00
4.410000000000000142e+00,9.999971500000000013e-01,2.000000000000000000e+00
4.400000000000000355e+00,9.999970070000000488e-01,2.000000000000000000e+00
4.389999999999999680e+00,9.999968569999999612e-01,2.000000000000000000e+00
4.379999999999999893e+00,9.999966989999999889e-01,2.000000000000000000e+00
4.370000000000000107e+00,9.999965349999999642e-01,2.000000000000000000e+00
4.360000000000000320e+00,9.999963619999999720e-01,2.000000000000000000e+00
4.349999999999999645e+00,9.999961809999999840e-01,2.000000000000000000e+00
4.339999999999999858e+00,9.999959910000000285e-01,2.000000000000000000e+00
4.330000000000000071e+00,9.999957919999999945e-01,2.000000000000000000e+00
4.320000000000000284e+00,9.999955839999999929e-01,2.000000000000000000e+00
4.309999999999999609e+00,9.999953660000000522e-01,2.000000000000000000e+00
4.299999999999999822e+00,9.999951369999999784e-01,2.000000000000000000e+00
4.290000000000000036e+00,9.999948969999999937e-01,2.000000000000000000e+00
4.280000000000000249e+00,9.999946459999999870e-01,2.000000000000000000e+00
4.269999999999999574e+00,9.999943829999999867e-01,2.000000000000000000e+00
4.259999999999999787e+00,9.999941079999999927e-01,2.000000000000000000e+00
4.250000000000000000e+00,9.999938189999999505e-01,2.000000000000000000e+00
4.240000000000000213e+00,9.999935170000000539e-01,2.000000000000000000e+00
4.230000000000000426e+00,9.999932009999999982e-01,2.000000000000000000e+00
4.219999999999999751e+00,9.999928689999999509e-01,2.000000000000000000e+00
4.209999999999999964e+00,9.999925229999999665e-01,2.000000000000000000e+00
4.200000000000000178e+00,9.999921590000000471e-01,2.000000000000000000e+00
4.190000000000000391e+00,9.999917790000000251e-01,2.000000000000000000e+00
4.179999999999999716e+00,9.999913809999999570e-01,2.000000000000000000e+00
4.169999999999999929e+00,9.999909649999999539e-01,2.000000000000000000e+00
