5.000000000000000000e+00,-9.331637224000000064e-01,-2.643932500000000241e-01,-2.643931700000000107e-01
4.990000000000000213e+00,-9.331637235999999946e-01,-2.646053500000000169e-01,-2.646052700000000035e-01
4.980000000000000426e+00,-9.331637247999999829e-01,-2.648183000000000065e-01,-2.648182099999999983e-01
4.969999999999999751e+00,-9.331637261999999877e-01,-2.650321099999999874e-01,-2.650320099999999846e-01
4.959999999999999964e+00,-9.331637275999999925e-01,-2.652467800000000153e-01,-2.652466800000000124e-01
4.950000000000000178e+00,-9.331637289999999973e-01,-2.654623099999999791e-01,-2.654622099999999763e-01
4.940000000000000391e+00,-9.331637306000000187e-01,-2.656787199999999793e-01,-2.656786099999999817e-01
4.929999999999999716e+00,-9.331637322000000401e-01,-2.658960100000000160e-01,-2.658958900000000236e-01
4.919999999999999929e+00,-9.331637338999999587e-01,-2.661141799999999780e-01,-2.661140599999999856e-01
4.910000000000000142e+00,-9.331637356999999966e-01,-2.663332400000000266e-01,-2.663331099999999840e-01
4.900000000000000355e+00,-9.331637375000000345e-01,-2.665531999999999901e-01,-2.665530600000000083e-01
4.889999999999999680e+00,-9.331637394999999779e-01,-2.667740499999999848e-01,-2.667739100000000030e-01
4.879999999999999893e+00,-9.331637415000000324e-01,-2.669958100000000001e-01,-2.669956600000000235e-01
4.870000000000000107e+00,-9.331637436999999924e-01,-2.672184799999999805e-01,-2.672183200000000092e-01
4.860000000000000320e+00,-9.331637459999999606e-01,-2.674420699999999762e-01,-2.674419000000000102e-01
4.849999999999999645e+00,-9.331637483000000399e-01,-2.676665799999999873e-01,-2.676664000000000265e-01
4.839999999999999858e+00,-9.331637508000000247e-01,-2.678920100000000137e-01,-2.678918299999999975e-01
4.830000000000000071e+00,-9.331637534000000178e-01,-2.681183799999999895e-01,-2.681181899999999785e-01
4.820000000000000284e+00,-9.331637562000000274e-01,-2.683456900000000256e-01,-2.683454900000000198e-01
4.809999999999999609e+00,-9.331637591000000453e-01,-2.685739500000000057e-01,-2.685737300000000105e-01
4.799999999999999822e+00,-9.331637620999999605e-01,-2.688031599999999854e-01,-2.688029299999999955e-01
4.790000000000000036e+00,-9.331637651999999949e-01,-2.690333200000000202e-01,-2.690330799999999800e-01
4.780000000000000249e+00,-9.331637685000000459e-01,-2.692644499999999885e-01,-2.692642000000000091e-01
4.769999999999999574e+00,-9.331637720000000025e-01,-2.694965500000000014e-01,-2.694962799999999770e-01
4.759999999999999787e+00,-9.331637755999999673e-01,-2.697296200000000033e-01,-2.697293399999999841e-01
4.750000000000000000e+00,-9.331637793999999486e-01,-2.699636799999999837e-01,-2.699633799999999750e-01
4.740000000000000213e+00,-9.331637833999999465e-01,-2.701987200000000033e-01,-2.701984100000000000e-01
4.730000000000000426e+00,-9.331637875999999610e-01,-2.704347599999999963e-01,-2.704344300000000034e-01
4.719999999999999751e+00,-9.331637919999999919e-01,-2.706717900000000232e-01,-2.706714499999999801e-01
4.709999999999999964e+00,-9.331637966000000395e-01,-2.709098400000000129e-01,-2.709094799999999803e-01
